Document ID,Document Name,Tactic ID,Tactic Name,Confidence,Suggested Link Type,Match Reasons
7,"Discharge_Planning.pdf",T058,"Get landlord contact for emergencies",46,supplemental,"Category match: operations → Property Operations | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T074,"Buy sheets, pillows, blankets (skip decorative pillows - they become sleep pillows)",46,supplemental,"Category match: operations → Property Operations | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T069,"Check Goodwill for low-cost furniture",46,supplemental,"Category match: operations → Property Operations | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T070,"Accept furniture donations (post on social media)",46,supplemental,"Category match: operations → Property Operations | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T059,"Research seller financing opportunities",46,supplemental,"Category match: operations → Property Operations | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T063,"Connect with Dion Lewis for creative financing training",46,supplemental,"Category match: operations → Property Operations | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T066,"Avoid rental arbitrage long-term (build equity instead)",46,supplemental,"Category match: operations → Property Operations | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T073,"Buy lamps for each bed",46,supplemental,"Category match: operations → Property Operations | Description relevance: 7% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T064,"Calculate down payment needed (traditional)",46,supplemental,"Category match: operations → Property Operations | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T072,"Buy dressers/nightstands (1 per resident)",46,supplemental,"Category match: operations → Property Operations | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T071,"Buy beds (2 per room for shared rooms)",46,supplemental,"Category match: operations → Property Operations | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T065,"Get pre-approved for mortgage",46,supplemental,"Category match: operations → Property Operations | Description relevance: 7% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T076,"Furnish common areas (couch, TV, dining table)",46,supplemental,"Category match: operations → Property Operations | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T060,"Research subject-to deals",46,supplemental,"Category match: operations → Property Operations | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T075,"Stage beds with simple decor (Family Dollar $3 wall art)",46,supplemental,"Category match: operations → Property Operations | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T078,"DON'T overspend on decor (residents change/damage items)",46,supplemental,"Category match: operations → Property Operations | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T062,"Research lease options",46,supplemental,"Category match: operations → Property Operations | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T077,"Stock kitchen basics (plates, utensils, pots, pans)",46,supplemental,"Category match: operations → Property Operations | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T068,"Target upper-class neighborhoods for quality used items",46,supplemental,"Category match: operations → Property Operations | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T079,"Match furnishing level to target demographic income level",46,supplemental,"Category match: operations → Property Operations | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T067,"Source used furniture from Facebook Marketplace",46,supplemental,"Category match: operations → Property Operations | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T061,"Research wrap-around mortgages",46,supplemental,"Category match: operations → Property Operations | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T099,"Establish HVAC maintenance provider",46,supplemental,"Category match: operations → Property Operations | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T101,"Establish electrician emergency contact",46,supplemental,"Category match: operations → Property Operations | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T080,"Install smoke detectors in every room",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T100,"Establish plumbing emergency contact",46,supplemental,"Category match: operations → Property Operations | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T090,"Test all outlets and electrical systems",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T097,"Establish lawn care provider (or handle in-house)",46,supplemental,"Category match: operations → Property Operations | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T083,"Create fire evacuation plan (post in common areas)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T095,"Set up cable/streaming services (optional)",46,supplemental,"Category match: operations → Property Operations | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T082,"Install fire extinguishers (kitchen, hallways)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T086,"Install security cameras (common areas only, not bedrooms)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T087,"Ensure wheelchair accessibility if serving mobility-limited residents",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T089,"Secure hazardous materials (cleaning supplies)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T096,"Set up trash collection",46,supplemental,"Category match: operations → Property Operations | Description relevance: 7% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T093,"Set up water/sewer in business name",46,supplemental,"Category match: operations → Property Operations | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T085,"Install locks on bedroom doors (privacy + security)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T088,"Check water heater temperature (prevent scalding)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T092,"Set up gas in business name",46,supplemental,"Category match: operations → Property Operations | Description relevance: 7% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T091,"Set up electricity in business name",46,supplemental,"Category match: operations → Property Operations | Description relevance: 7% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T094,"Set up internet ($100/month budget)",46,supplemental,"Category match: operations → Property Operations | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T081,"Install carbon monoxide detectors",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
7,"Discharge_Planning.pdf",T084,"Ensure all residents can self-evacuate (legal requirement)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
